"v1.1","v1.2","v1.3","v1.4","v1.5","v1.6","v1.7","v1.8","v1.9","v1.10","v2.1","v2.2","v2.3","v2.4","v2.5","v2.6","v2.7","v2.8","v2.9","v2.10","v3.1","v3.2","v3.3","v3.4","v3.5","v3.6","v3.7","v3.8","v3.9","v3.10","v4.1","v4.2","v4.3","v4.4","v4.5","v4.6","v4.7","v4.8","v4.9","v4.10","v5.1","v5.2","v5.3","v5.4","v5.5","v5.6","v5.7","v5.8","v5.9","v5.10","v6.1","v6.2","v6.3","v6.4","v6.5","v6.6","v6.7","v6.8","v6.9","v6.10","v1","v2","v3","v4","v5","v6"
3,4,4,4,2,2,4,3,4,2,3,2,3,2,4,4,2,2,4,2,3,3,2,2,2,3,3,4,2,3,3,3,2,1,2,3,2,2,2,2,2,2,1,2,2,3,3,2,2,2,2,2,2,1,2,2,3,2,2,2,32,28,27,22,21,20
3,4,4,4,5,3,4,5,5,3,2,3,2,2,3,2,2,2,3,3,4,4,3,3,4,4,3,4,3,4,3,3,3,4,4,3,4,4,3,4,3,4,2,3,3,3,3,3,3,3,2,3,2,2,2,2,2,1,2,2,40,24,36,35,30,20
4,2,3,4,3,3,4,3,3,2,3,3,3,2,3,3,4,4,2,3,4,3,2,3,3,3,3,4,2,2,4,3,3,3,3,3,3,3,3,4,2,3,2,3,3,3,3,2,3,2,2,2,2,2,2,3,3,2,3,2,31,30,29,32,26,23
4,3,3,4,4,5,3,3,3,3,3,2,2,3,2,3,4,3,4,3,3,3,3,3,2,3,3,2,1,3,3,2,3,4,3,4,3,3,3,3,2,3,3,3,3,2,3,3,3,2,4,3,4,3,3,3,3,3,4,3,35,29,26,31,27,33
2,2,2,4,3,3,3,3,4,2,2,2,2,2,2,3,3,3,3,3,4,4,5,3,3,4,4,4,4,3,3,3,3,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,4,3,4,4,4,4,3,4,4,3,28,25,38,28,30,37
4,3,4,3,3,3,5,4,4,3,2,3,3,3,5,3,3,4,3,3,4,3,3,3,1,3,4,4,3,4,2,3,1,2,3,2,3,3,2,3,3,3,2,3,3,4,3,3,3,3,3,3,4,2,3,4,3,3,3,3,36,32,32,24,30,31
4,2,2,3,4,4,3,4,2,3,1,2,2,2,3,2,2,2,3,3,5,4,4,4,4,3,3,4,5,3,3,2,4,3,3,3,3,3,3,3,3,3,3,2,2,2,4,2,2,2,4,3,4,3,3,4,4,4,4,3,31,22,39,30,25,36
3,3,4,3,2,3,4,3,2,2,2,2,2,3,3,4,2,3,2,3,3,2,2,4,2,4,1,4,3,2,3,2,3,4,4,4,3,4,3,3,4,3,3,3,4,4,2,4,4,4,3,3,3,3,3,3,3,3,3,3,29,26,27,33,35,30
3,3,4,4,3,3,3,3,3,3,3,3,3,3,4,5,3,3,3,3,3,3,2,2,2,2,3,4,2,3,2,2,3,3,4,3,2,3,2,3,4,5,4,4,4,5,2,5,5,4,2,2,2,1,2,2,2,2,2,2,32,33,26,27,42,19
2,3,3,4,3,3,4,4,4,4,3,2,3,2,3,3,4,4,4,3,3,4,2,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,2,3,2,2,2,2,2,2,4,2,2,2,3,3,3,2,2,3,3,3,3,3,34,31,29,29,22,28
2,2,2,3,2,3,2,4,4,3,4,2,3,4,4,4,3,3,2,4,1,2,1,2,1,2,1,3,1,2,4,3,3,3,2,4,3,3,3,4,4,4,3,4,4,4,2,4,3,4,3,3,3,3,3,4,3,4,4,3,27,33,16,32,36,33
2,3,4,5,4,3,4,3,3,3,1,3,3,1,2,3,2,2,2,2,3,2,3,3,2,5,2,3,2,3,3,3,3,3,3,3,2,3,3,3,3,3,3,4,3,3,4,3,3,3,2,2,3,2,3,2,3,3,3,2,34,21,28,29,32,25
4,4,3,3,3,4,2,3,4,4,3,2,2,3,2,2,2,2,3,2,3,3,3,1,3,4,4,2,3,2,3,2,1,2,4,4,3,3,3,3,2,1,2,1,2,1,4,2,1,1,2,2,3,2,2,2,2,2,2,2,34,23,28,28,17,21
3,3,2,4,3,2,3,2,3,2,2,3,2,3,3,4,2,2,2,3,4,4,3,4,3,3,3,4,3,3,2,3,1,3,4,4,2,3,2,4,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,27,26,34,28,28,31
2,2,3,4,2,2,3,2,3,3,3,2,3,2,3,3,4,1,3,2,3,2,3,4,3,5,3,2,3,2,2,2,3,2,1,2,2,2,2,3,3,3,2,2,3,3,3,2,3,2,2,2,2,1,2,3,2,2,3,1,26,26,30,21,26,20
3,3,4,3,3,2,3,3,4,3,5,4,4,3,3,5,5,4,3,3,4,3,2,3,3,2,1,4,3,3,3,2,3,3,3,3,1,4,2,3,2,3,2,3,3,3,3,3,3,3,3,3,3,2,3,3,2,2,2,2,31,39,28,27,28,25
3,3,4,2,2,4,3,4,3,2,4,3,4,4,3,2,3,3,3,4,4,5,4,3,1,3,4,5,4,4,3,3,3,3,2,3,3,4,1,2,3,4,4,4,3,4,3,3,4,4,3,2,3,3,3,3,3,3,3,2,30,33,37,27,36,28
2,2,3,4,2,2,3,2,4,3,3,2,1,1,3,2,3,3,3,3,4,3,2,2,3,3,3,3,4,2,3,2,3,2,3,2,3,2,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,27,24,29,23,30,28
3,3,3,4,2,2,3,2,3,2,2,2,4,1,3,2,3,2,3,2,3,4,3,3,3,4,4,3,3,3,4,3,1,3,3,2,2,2,2,2,3,3,2,4,4,3,3,4,4,3,2,3,2,1,3,3,3,3,2,3,27,24,33,24,33,25
3,2,3,3,3,2,3,4,3,3,3,3,4,2,3,3,2,2,3,2,4,3,3,3,3,3,3,3,5,3,3,3,2,2,2,3,2,2,2,4,3,3,3,3,3,4,3,3,3,3,1,2,2,1,1,2,1,1,1,1,29,27,33,25,31,13
3,3,3,3,3,3,3,3,4,3,3,2,3,2,3,3,3,2,3,2,4,4,2,3,4,4,2,3,4,4,4,3,3,4,4,3,3,3,3,3,2,2,2,3,2,2,4,2,2,2,2,2,2,2,2,2,2,3,2,2,31,26,34,33,23,21
4,3,4,4,3,4,4,5,4,4,2,4,3,1,3,2,3,3,2,2,3,2,2,3,2,3,3,3,1,2,3,2,2,3,3,3,3,3,3,3,4,3,4,3,3,4,3,3,3,3,3,3,2,3,3,4,3,3,3,3,39,25,24,28,33,30
3,3,4,3,3,3,3,4,3,3,3,3,3,3,4,3,3,2,3,3,3,2,3,2,2,3,2,5,2,3,2,2,3,3,3,3,3,2,3,2,3,3,2,3,3,3,3,3,3,2,3,3,3,3,3,2,3,2,3,2,32,30,27,26,28,27
4,3,4,4,4,3,4,4,4,4,3,3,3,3,4,3,4,2,1,2,3,4,3,3,3,3,3,5,3,3,3,4,3,4,3,4,3,3,2,5,5,4,4,4,4,4,2,4,4,5,2,1,2,2,2,2,3,2,2,1,38,28,33,34,40,19
2,3,4,4,2,3,2,4,4,3,3,3,2,3,3,3,2,2,2,3,4,3,3,3,3,4,3,2,3,3,4,3,3,3,2,3,3,3,3,3,3,3,3,4,3,4,2,3,3,3,2,2,2,2,2,2,3,2,2,2,31,26,31,30,31,21
4,2,4,2,4,3,3,5,3,3,4,3,3,3,5,4,3,3,4,3,3,3,3,4,2,3,2,3,2,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,4,4,3,3,2,2,2,2,3,3,2,3,2,2,33,35,28,29,32,23
4,4,4,4,4,4,5,5,4,4,4,4,3,3,3,3,3,2,3,3,3,3,4,4,3,4,3,3,4,3,3,3,5,5,4,3,3,3,3,5,4,4,3,4,4,4,3,3,4,4,3,3,4,2,3,3,3,3,3,3,42,31,34,37,37,30
2,2,2,2,3,2,2,2,2,2,4,3,3,4,5,3,3,4,3,4,4,3,2,2,1,3,2,3,3,2,3,2,3,1,3,3,3,1,2,2,4,4,3,3,4,3,3,4,4,4,3,4,3,2,3,4,3,3,3,3,21,36,25,23,36,31
3,3,4,4,3,3,2,4,2,3,3,3,3,2,2,4,3,3,3,3,4,3,4,3,2,3,4,4,3,4,3,2,2,2,3,3,1,2,1,3,4,4,3,3,4,4,2,4,4,3,2,3,3,2,2,3,3,3,3,2,31,29,34,22,35,26
3,4,4,3,3,3,2,4,3,4,3,4,3,3,4,3,3,3,4,4,3,4,4,3,4,5,4,3,4,3,2,3,2,3,3,3,3,2,3,3,2,2,2,2,2,1,4,2,2,2,2,2,2,2,2,3,3,3,2,2,33,34,37,27,21,23
3,3,2,3,3,3,4,3,4,3,3,2,3,2,3,3,4,3,4,4,3,4,3,2,3,4,3,3,3,4,1,2,2,2,2,2,2,3,1,3,3,4,4,3,4,4,2,4,4,3,2,3,2,2,3,4,2,3,2,2,31,31,32,20,35,25
2,2,4,2,3,3,3,2,2,4,3,3,4,4,4,4,4,4,4,4,3,3,2,2,2,3,2,4,3,4,5,3,4,3,4,4,5,5,4,4,3,3,2,3,4,3,3,3,3,3,2,3,2,2,3,3,3,2,2,2,27,38,28,41,30,24
3,3,4,4,3,4,3,4,4,3,4,4,4,2,4,3,4,4,4,3,3,4,4,3,5,4,3,4,4,3,3,5,4,4,4,3,3,4,2,3,4,5,4,5,4,5,2,5,5,4,3,3,4,2,4,3,4,3,3,2,35,36,37,35,43,31
3,4,3,3,3,4,2,4,4,4,2,1,2,2,3,2,2,2,2,2,3,3,3,2,2,1,2,5,3,3,2,2,3,1,2,3,4,3,2,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,3,2,2,34,20,27,25,30,21
4,4,3,4,3,4,2,4,4,3,4,3,4,5,4,4,4,4,3,3,3,4,2,2,3,3,3,3,3,3,2,4,4,3,4,4,3,4,3,4,3,3,3,3,3,4,3,3,4,4,2,3,2,1,2,3,3,3,3,3,35,38,29,35,33,25
2,4,3,4,3,2,3,3,4,3,4,3,2,3,3,3,3,3,2,3,4,3,5,2,4,3,3,3,2,4,2,1,3,2,2,3,2,2,2,3,3,2,2,2,3,3,4,3,3,2,3,2,3,2,2,3,2,3,3,2,31,29,33,22,27,25
2,3,4,3,2,3,3,3,4,3,3,3,4,2,3,4,4,4,2,3,4,3,4,3,3,4,5,4,4,4,2,2,3,3,2,2,1,3,3,3,4,4,4,4,4,4,3,4,3,4,2,2,2,2,2,2,2,2,2,1,30,32,38,24,38,19
2,2,4,4,3,3,4,3,4,3,3,3,3,3,3,4,2,2,3,3,3,4,4,3,2,3,2,5,2,3,3,4,3,2,5,4,3,3,3,3,4,4,4,4,4,3,2,4,4,4,3,3,2,2,3,3,3,3,3,2,32,29,31,33,37,27
2,2,3,3,3,3,4,2,3,4,1,4,4,3,3,2,1,2,1,3,3,3,2,2,1,3,2,3,2,1,3,3,4,4,3,3,4,2,2,3,3,3,3,3,3,3,3,3,2,3,4,3,4,3,4,4,3,3,4,3,29,24,22,31,29,35
3,3,4,3,2,3,3,2,4,3,1,2,2,2,3,2,2,2,2,1,3,2,2,3,1,3,2,3,3,1,3,3,2,2,3,2,3,3,2,3,3,3,3,2,3,3,4,3,3,2,2,2,2,2,2,2,2,2,2,2,30,19,23,26,29,20
3,4,3,2,3,4,4,3,3,3,2,4,3,4,4,3,4,3,2,3,3,3,3,4,3,3,4,3,3,4,3,4,4,3,3,3,3,4,3,4,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,2,3,32,32,33,34,30,28
4,3,3,4,3,4,3,5,2,2,3,1,3,2,3,2,2,2,1,3,4,4,2,4,3,4,3,4,3,4,3,3,3,3,4,2,3,3,3,4,4,4,3,3,4,4,2,4,4,4,3,3,3,3,3,3,3,2,3,2,33,22,35,31,36,28
4,3,3,4,3,4,2,3,4,3,3,3,2,4,3,3,3,4,4,4,2,3,1,2,2,3,1,3,2,1,3,3,3,4,4,2,3,2,2,3,4,5,4,4,5,4,1,5,5,5,2,2,2,2,2,3,2,2,3,2,33,33,20,29,42,22
2,2,3,1,2,2,3,3,2,2,2,2,1,3,3,2,2,2,3,2,2,2,3,2,2,2,3,2,2,3,4,3,3,3,4,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,2,3,3,3,3,2,3,3,2,22,22,23,32,29,27
3,3,3,3,3,4,3,4,3,3,2,3,2,2,2,3,3,2,2,3,3,2,2,2,2,3,1,3,2,2,3,5,4,4,4,3,2,4,3,4,4,4,4,4,4,4,2,4,5,4,2,2,2,1,2,1,2,2,2,2,32,24,22,36,39,18
3,2,3,4,3,3,4,3,3,2,3,3,3,3,3,3,3,2,3,2,4,3,2,3,2,2,2,4,3,3,3,3,3,2,2,2,2,3,1,3,3,3,2,2,2,2,4,3,3,3,2,1,2,2,2,3,2,2,2,2,30,28,28,24,27,20
2,2,2,2,2,2,4,4,2,2,3,4,2,3,4,4,4,3,4,3,4,4,2,3,3,4,3,4,2,3,3,2,2,1,1,1,2,2,2,1,5,4,5,5,4,4,2,5,5,4,2,2,2,2,3,3,2,2,2,2,24,34,32,17,43,22
3,3,4,3,1,2,3,3,3,4,3,2,4,4,3,3,3,3,3,2,5,3,3,3,2,3,2,2,3,2,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,4,3,4,3,4,2,2,3,2,2,2,2,2,2,2,29,30,28,29,33,21
2,2,3,3,4,4,2,3,3,2,2,3,3,2,3,3,3,2,3,3,3,3,2,4,3,3,3,3,3,4,2,2,3,3,3,3,3,3,3,4,3,2,2,3,3,3,3,3,3,2,2,3,2,2,2,2,3,3,3,2,28,27,31,29,27,24
3,2,2,3,2,3,3,2,2,4,3,2,3,3,4,3,3,3,2,3,3,3,1,2,4,4,2,5,4,3,2,3,3,3,1,2,2,2,2,2,4,5,4,3,4,4,2,4,4,4,2,2,2,1,2,2,3,2,1,2,26,29,31,22,38,19
4,4,4,4,3,4,4,4,4,3,2,3,2,2,2,3,4,2,2,3,3,3,2,3,3,2,2,3,4,3,4,3,3,2,3,2,3,3,3,3,2,3,2,3,3,3,4,2,3,2,2,3,2,1,2,3,2,2,3,1,38,25,28,29,27,21
3,4,3,3,3,3,4,4,4,2,3,3,4,4,3,2,4,3,2,4,5,4,4,5,5,4,3,3,3,3,3,4,2,3,3,3,3,3,3,5,4,3,3,3,4,3,2,4,4,3,4,3,3,3,3,3,4,3,4,3,33,32,39,32,33,33
4,3,4,3,3,3,3,3,2,3,2,3,3,1,3,2,2,1,3,3,5,4,4,2,2,3,3,2,2,2,3,2,3,1,3,2,3,1,2,2,3,3,3,3,3,3,3,3,3,3,2,3,2,2,2,3,2,3,2,2,31,23,29,22,30,23
2,2,3,2,1,1,2,2,3,2,3,3,4,4,3,2,4,4,3,4,4,3,3,2,3,3,4,5,4,1,4,4,2,1,2,2,3,2,3,1,4,4,3,4,5,4,2,4,4,4,3,3,3,3,3,3,3,2,2,3,20,34,32,24,38,28
3,4,3,4,4,3,3,3,3,4,2,3,3,1,4,4,3,3,3,2,3,2,1,1,3,4,2,3,2,4,5,2,3,5,3,4,3,4,4,4,2,2,2,3,2,2,4,3,2,2,2,1,1,1,2,2,2,1,1,1,34,28,25,37,24,14
2,3,3,4,2,3,3,2,4,3,2,2,3,2,4,2,3,2,2,3,4,4,4,4,3,4,4,5,4,4,3,3,3,2,3,3,3,2,2,3,4,4,4,4,4,4,2,4,4,3,3,3,3,2,3,3,3,3,3,3,29,25,40,27,37,29
4,3,3,4,4,3,4,5,4,3,3,3,3,4,5,4,5,3,2,3,3,3,2,2,4,3,4,2,3,3,3,2,3,3,3,4,3,3,3,3,4,4,3,4,4,5,1,4,5,4,2,2,3,2,3,3,4,3,3,2,37,35,29,30,38,27
2,2,3,4,2,2,2,2,3,2,3,4,5,3,4,3,3,4,3,2,4,3,3,2,3,3,4,2,3,2,3,2,2,3,2,2,2,3,2,4,4,4,4,4,4,4,1,4,4,4,2,2,2,2,3,3,3,3,3,2,24,34,29,25,37,25
3,2,3,4,2,3,3,3,2,3,3,2,3,2,2,3,2,3,3,3,4,2,3,2,1,4,4,4,2,2,3,2,2,3,3,3,2,4,3,2,2,3,1,3,3,2,3,3,2,2,2,2,2,2,3,2,2,2,2,2,28,26,28,27,24,21
2,2,2,3,2,2,2,2,2,3,3,3,2,4,3,3,3,2,3,3,3,4,3,3,4,4,4,2,4,2,4,2,2,3,2,2,2,4,3,2,3,4,3,3,4,4,3,3,3,3,2,2,2,2,2,3,2,2,2,2,22,29,33,26,33,21
3,2,3,3,3,3,3,4,3,2,4,4,4,2,4,4,3,3,4,3,2,3,2,2,2,2,3,3,2,3,3,2,4,3,2,2,2,3,2,3,3,3,3,3,4,3,2,4,4,3,3,3,3,3,3,3,3,3,4,3,29,35,24,26,32,31
