"v1.1","v1.2","v1.3","v1.4","v1.5","v1.6","v1.7","v1.8","v1.9","v1.10","v2.1","v2.2","v2.3","v2.4","v2.5","v2.6","v2.7","v2.8","v2.9","v2.10","v3.1","v3.2","v3.3","v3.4","v3.5","v3.6","v3.7","v3.8","v3.9","v3.10","v4.1","v4.2","v4.3","v4.4","v4.5","v4.6","v4.7","v4.8","v4.9","v4.10","v5.1","v5.2","v5.3","v5.4","v5.5","v5.6","v5.7","v5.8","v5.9","v5.10","v6.1","v6.2","v6.3","v6.4","v6.5","v6.6","v6.7","v6.8","v6.9","v6.10","v1","v2","v3","v4","v5","v6"
4,3,2,4,3,4,4,3,3,4,3,3,4,3,2,3,4,3,5,3,3,2,3,4,3,4,3,3,3,3,4,4,2,4,4,4,4,3,4,4,4,4,4,4,4,4,2,4,4,4,4,2,2,3,2,2,2,2,3,1,34,33,31,37,38,23
3,3,3,4,4,3,2,4,3,3,4,4,3,4,2,4,3,4,3,4,3,3,3,2,4,4,4,4,5,3,2,1,3,1,2,2,3,3,2,2,2,2,2,3,2,3,3,3,3,2,3,2,4,3,3,3,3,3,4,4,32,35,35,21,25,32
3,5,3,4,4,3,3,4,4,4,4,3,2,3,2,2,2,3,4,3,2,2,4,2,3,4,3,3,3,3,3,2,3,3,2,3,3,2,4,3,2,2,2,2,2,3,3,3,2,2,3,3,3,2,3,2,2,2,3,2,37,28,29,28,23,25
5,3,4,4,4,3,2,3,3,3,4,5,4,4,4,4,2,4,4,4,3,3,3,3,2,3,3,2,3,3,4,3,3,3,3,3,3,4,5,3,2,3,3,3,2,2,3,2,2,3,3,2,2,3,2,2,2,2,3,2,34,39,28,34,25,23
3,4,2,3,4,4,3,4,4,4,4,3,3,4,3,2,3,4,4,4,4,2,4,3,5,4,4,2,3,2,2,3,2,4,3,4,3,4,4,3,3,3,3,4,4,4,1,4,4,3,2,1,3,2,2,2,2,2,3,2,35,34,33,32,33,21
2,3,2,3,2,2,3,2,2,3,2,2,2,2,2,2,2,2,4,1,2,2,4,2,3,3,4,3,3,3,4,4,3,3,3,3,3,3,3,2,3,3,4,3,3,3,2,3,4,3,2,2,3,3,2,3,3,2,2,2,24,21,29,31,31,24
3,2,2,3,4,2,3,3,3,3,3,3,2,2,3,2,2,3,4,3,3,2,2,1,3,2,2,2,3,3,4,3,4,2,3,2,2,3,2,3,3,4,3,4,3,3,3,3,3,4,2,2,2,3,2,2,2,3,2,2,28,27,23,28,33,22
4,3,2,3,3,3,2,2,4,5,3,4,3,3,4,2,3,3,3,3,2,3,3,2,2,3,2,2,3,2,2,3,4,4,3,3,4,4,3,3,3,3,4,4,3,3,2,4,3,4,4,4,4,3,4,3,3,4,3,3,31,31,24,33,33,35
3,4,1,4,3,3,3,4,3,4,2,3,2,3,3,1,3,3,2,2,3,3,3,3,3,1,2,2,3,3,4,4,4,4,4,4,3,3,4,3,4,4,4,4,3,4,2,4,4,4,2,2,2,3,2,2,1,2,3,3,32,24,26,37,37,22
3,3,3,4,5,4,3,3,5,3,3,3,5,5,3,4,3,5,4,4,2,3,2,3,3,3,3,4,3,2,3,4,3,3,5,3,3,3,4,1,2,2,3,3,3,3,2,4,3,3,3,2,2,3,2,2,2,2,2,2,36,39,28,32,28,22
2,3,3,2,3,1,2,2,3,2,3,3,2,2,2,3,2,2,4,4,2,2,2,2,3,4,2,2,2,3,4,2,2,2,3,3,2,1,3,4,3,3,2,3,2,2,3,3,3,3,2,2,2,2,3,2,2,2,2,2,23,27,24,26,27,21
3,4,1,4,2,2,4,1,3,2,3,3,3,3,3,3,3,4,3,3,2,1,2,1,2,4,2,2,2,1,4,3,3,2,3,2,4,3,2,3,4,4,5,4,4,5,2,4,4,4,3,3,3,4,3,3,2,3,3,4,26,31,19,29,40,31
3,1,3,2,3,2,3,3,3,3,2,3,2,3,3,4,3,3,4,2,2,1,2,2,2,3,2,2,2,2,4,1,4,3,3,2,4,4,3,4,4,3,4,3,4,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,26,29,20,32,33,29
2,4,2,3,4,3,3,3,3,3,4,3,4,4,4,3,3,3,4,4,3,3,4,4,3,3,3,2,3,4,3,1,2,2,2,2,2,3,3,3,4,4,4,4,4,4,2,5,4,4,2,2,2,2,2,2,2,2,2,2,30,36,32,23,39,20
3,4,4,3,4,2,3,1,3,3,2,3,2,2,3,4,1,3,3,3,4,2,4,4,3,4,3,3,4,3,3,4,2,4,3,4,4,4,2,3,3,3,3,4,3,3,3,3,3,3,2,2,2,3,3,2,3,2,2,2,30,26,34,33,31,23
3,3,1,3,3,3,3,3,3,2,1,3,3,3,2,2,3,2,3,3,2,2,3,2,2,2,4,3,3,2,4,4,3,3,4,3,3,3,4,2,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,2,3,3,3,27,25,25,33,30,27
3,3,2,3,4,4,4,2,3,3,3,2,3,1,2,3,3,2,4,2,2,3,3,2,3,3,3,2,3,4,3,2,2,2,2,4,2,3,2,3,3,3,3,3,4,3,2,3,3,4,2,1,2,3,2,2,2,3,3,1,31,25,28,25,31,21
4,3,4,3,5,2,3,5,4,3,5,4,3,4,3,3,3,3,3,3,3,2,3,3,4,4,4,3,4,4,4,5,4,4,4,3,4,4,3,4,3,3,3,3,3,4,2,4,3,3,2,2,2,2,2,2,1,2,2,2,36,34,34,39,31,19
4,3,3,4,4,4,4,3,3,5,2,3,3,2,2,2,2,2,3,2,3,4,4,2,3,3,4,4,4,4,2,4,4,3,3,3,4,3,3,4,3,3,4,3,2,4,3,3,3,3,2,2,2,2,2,2,2,1,2,2,37,23,35,33,31,19
3,2,3,2,4,3,5,2,3,3,2,3,1,3,3,2,2,4,4,2,5,3,4,4,3,3,4,3,4,4,2,3,2,2,2,2,3,3,2,3,1,2,2,2,1,2,5,2,1,2,3,3,3,3,3,3,3,3,3,3,30,26,37,24,20,30
4,2,2,3,3,3,4,4,3,4,2,2,2,3,3,3,2,2,4,2,2,2,1,1,2,2,3,3,2,3,4,3,4,3,3,3,4,3,3,2,4,4,4,3,4,4,2,4,4,5,2,2,3,3,2,3,3,3,3,3,32,25,21,32,38,27
3,3,2,3,4,3,4,3,4,3,2,4,3,4,3,3,3,4,4,4,3,3,4,2,3,4,3,2,3,3,4,3,2,3,3,2,3,3,4,3,1,1,2,2,2,2,4,2,2,1,2,2,2,3,3,2,2,2,2,2,32,34,30,30,19,22
3,3,2,4,3,4,3,2,3,3,4,2,2,3,3,2,3,3,3,4,2,1,2,1,2,3,2,1,2,3,4,2,2,2,2,2,3,4,2,4,2,2,2,2,2,2,4,3,2,3,3,2,3,2,3,3,3,3,3,2,30,29,19,27,24,27
