"v1.1","v1.2","v1.3","v1.4","v1.5","v1.6","v1.7","v1.8","v1.9","v1.10","v2.1","v2.2","v2.3","v2.4","v2.5","v2.6","v2.7","v2.8","v2.9","v2.10","v3.1","v3.2","v3.3","v3.4","v3.5","v3.6","v3.7","v3.8","v3.9","v3.10","v4.1","v4.2","v4.3","v4.4","v4.5","v4.6","v4.7","v4.8","v4.9","v4.10","v5.1","v5.2","v5.3","v5.4","v5.5","v5.6","v5.7","v5.8","v5.9","v5.10","v6.1","v6.2","v6.3","v6.4","v6.5","v6.6","v6.7","v6.8","v6.9","v6.10","v1","v2","v3","v4","v5","v6"
3,3,2,4,3,4,4,4,3,3,3,2,3,3,2,3,2,3,3,2,3,4,3,4,2,4,4,3,3,2,3,4,3,2,3,4,1,2,3,2,3,3,3,4,3,3,2,3,3,4,2,1,2,2,2,2,2,2,2,1,33,26,32,27,31,18
4,4,4,5,4,4,4,3,4,4,3,3,3,4,3,3,4,3,3,4,5,4,5,4,4,4,4,5,4,4,3,4,4,3,4,3,3,4,3,4,4,4,5,3,3,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,40,33,43,35,36,40
3,3,3,4,4,5,4,4,3,3,4,3,3,3,4,3,4,4,3,4,2,2,3,3,4,3,3,2,3,4,2,3,2,3,4,4,4,3,3,4,2,3,3,2,2,2,3,3,1,3,3,2,3,3,3,3,2,2,4,3,36,35,29,32,24,28
3,4,3,3,3,3,3,3,3,4,3,3,4,3,1,3,2,2,4,2,3,2,3,2,2,2,3,3,4,4,2,3,2,3,3,3,2,3,2,3,2,2,2,2,1,1,4,2,1,1,2,2,3,2,3,2,2,3,2,3,32,27,28,26,18,24
4,3,3,3,4,4,4,3,3,3,3,3,3,3,3,3,2,3,4,3,2,5,3,2,3,3,2,3,3,4,2,4,1,3,2,3,2,3,3,3,3,3,3,3,2,3,3,3,3,3,3,4,3,3,3,3,4,3,3,4,34,30,30,26,29,33
3,3,3,4,3,3,4,3,3,3,5,4,4,3,3,4,3,4,5,3,2,3,2,3,2,3,2,2,3,2,4,4,3,3,3,4,3,4,4,3,3,4,4,4,3,4,3,4,4,4,2,3,2,2,2,2,3,2,2,3,32,38,24,35,37,23
2,4,3,3,3,3,3,3,2,4,4,4,3,3,2,2,3,3,2,2,3,3,2,3,3,3,3,4,4,4,4,4,4,3,4,4,3,3,5,3,3,3,3,3,3,3,2,3,3,5,2,3,2,2,2,3,3,3,3,3,30,28,32,37,31,26
3,3,3,4,4,4,3,4,3,3,3,5,3,3,3,4,3,2,4,4,3,3,2,2,2,4,3,2,1,4,5,3,3,4,3,4,4,2,3,3,2,2,2,2,2,2,4,2,2,3,2,2,3,2,2,3,2,3,2,4,34,34,26,34,23,25
1,2,2,3,2,2,3,2,2,2,3,3,4,3,2,4,3,4,2,3,2,2,3,2,3,3,3,4,3,3,4,3,3,3,3,5,3,3,3,4,4,4,3,3,3,4,3,3,3,3,2,2,3,3,3,3,3,2,2,3,21,31,28,34,33,26
2,5,3,4,4,4,4,4,3,3,4,1,2,2,3,3,2,4,4,3,2,2,2,1,3,3,2,3,2,3,3,4,3,4,3,2,4,3,3,4,3,3,2,2,2,3,4,3,2,2,3,3,2,3,3,2,2,3,2,3,36,28,23,33,26,26
3,4,4,2,2,5,3,3,2,4,3,3,3,3,3,2,2,3,2,2,3,3,2,3,3,3,3,4,4,5,2,3,3,3,3,4,2,4,1,3,2,2,2,1,2,2,4,2,1,2,2,3,3,3,2,2,2,2,2,2,32,26,33,28,20,23
4,3,4,3,1,3,2,2,2,3,2,4,1,1,2,2,2,3,3,2,2,4,3,2,3,3,3,3,3,2,2,2,4,3,3,4,3,2,3,4,2,3,2,2,2,2,4,2,2,3,2,2,2,3,2,2,2,2,3,2,27,22,28,30,24,22
3,4,2,4,3,3,4,1,3,3,4,1,3,2,2,4,3,3,3,3,2,2,3,2,3,3,4,5,4,4,2,2,1,3,3,3,2,3,2,3,2,3,2,2,2,3,4,2,2,3,3,3,3,3,3,3,3,3,4,4,30,28,32,24,25,32
2,2,3,2,2,2,1,2,1,2,5,4,3,3,4,5,4,3,4,4,3,3,3,3,3,3,3,2,5,3,3,4,3,3,4,4,4,4,4,4,4,4,5,5,4,5,1,5,4,5,2,3,3,2,2,1,3,3,2,3,19,39,31,37,42,24
3,3,3,3,2,4,4,3,2,3,4,4,3,3,3,3,3,3,2,3,3,3,2,3,4,4,5,4,3,5,3,2,3,3,3,3,4,4,3,3,3,4,4,4,3,4,2,4,4,4,3,2,2,2,2,1,2,3,2,3,30,31,36,31,36,22
3,3,2,3,3,2,2,3,3,2,3,3,3,3,2,2,4,3,3,3,3,3,3,2,4,1,5,3,3,4,4,4,5,4,4,4,4,4,5,4,3,2,2,2,2,2,3,2,2,3,3,4,3,2,3,3,2,3,2,3,26,29,31,42,23,28
2,4,4,3,5,4,3,3,3,4,3,2,3,2,2,3,3,4,3,3,3,3,3,3,3,4,2,3,3,4,3,3,1,2,2,3,3,2,2,2,3,3,2,3,3,3,4,2,2,2,3,3,2,3,2,2,2,2,2,2,35,28,31,23,27,23
3,4,2,4,2,3,3,3,3,3,3,2,3,1,2,3,3,3,2,2,2,3,4,3,4,3,2,3,3,3,4,4,4,3,4,3,3,4,3,4,3,4,3,3,3,4,2,3,3,4,3,4,3,3,3,3,3,4,2,3,30,24,30,36,32,31
3,5,4,4,3,4,5,3,4,4,4,4,3,3,3,3,4,3,4,4,2,4,3,3,3,4,4,4,3,4,4,4,3,4,2,4,2,3,3,4,3,3,3,3,2,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,39,35,34,33,29,29
