"v1.1","v1.2","v1.3","v1.4","v1.5","v1.6","v1.7","v1.8","v1.9","v1.10","v2.1","v2.2","v2.3","v2.4","v2.5","v2.6","v2.7","v2.8","v2.9","v2.10","v3.1","v3.2","v3.3","v3.4","v3.5","v3.6","v3.7","v3.8","v3.9","v3.10","v4.1","v4.2","v4.3","v4.4","v4.5","v4.6","v4.7","v4.8","v4.9","v4.10","v5.1","v5.2","v5.3","v5.4","v5.5","v5.6","v5.7","v5.8","v5.9","v5.10","v6.1","v6.2","v6.3","v6.4","v6.5","v6.6","v6.7","v6.8","v6.9","v6.10","v1","v2","v3","v4","v5","v6"
3,3,5,3,3,3,3,3,3,2,3,3,3,1,3,4,3,3,3,5,2,1,2,2,2,3,2,1,3,1,2,4,4,4,3,4,4,3,4,3,2,2,2,1,2,2,4,2,2,2,4,4,4,3,3,4,3,4,4,4,31,31,19,35,21,37
2,3,4,3,4,3,4,2,4,2,4,3,4,3,3,3,3,3,3,4,3,4,3,4,4,4,3,4,5,5,3,3,3,2,3,2,3,4,4,2,2,2,2,2,2,2,4,2,2,2,3,3,3,3,2,2,3,3,2,3,31,33,39,29,22,27
2,1,3,3,2,3,2,3,3,2,2,4,4,2,3,2,2,2,3,3,3,2,2,2,3,3,3,2,3,2,3,3,2,3,3,4,4,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,2,2,3,3,24,27,25,33,30,26
3,3,3,2,4,3,3,3,3,5,3,3,4,4,4,4,4,4,5,2,4,4,4,4,4,4,3,2,4,3,2,1,3,1,2,2,2,3,2,3,3,3,3,3,2,2,3,2,3,3,2,2,2,2,1,2,2,2,2,2,32,37,36,21,27,19
3,2,3,4,1,2,3,1,3,2,2,1,2,2,1,2,3,3,3,2,3,2,2,2,3,3,3,2,2,2,2,3,3,2,2,3,3,3,2,3,2,2,1,2,2,2,4,2,2,2,4,4,3,4,3,4,4,4,3,4,24,21,24,26,21,37
4,5,4,4,4,4,4,4,4,4,4,3,3,2,3,4,4,4,2,4,3,3,3,4,4,3,2,3,2,2,2,3,3,4,3,3,3,3,3,2,2,3,3,3,3,3,3,2,3,2,2,2,2,1,1,1,2,2,2,2,41,33,29,29,27,17
3,3,3,3,2,3,3,3,3,2,4,2,3,3,3,4,3,3,2,2,2,2,1,3,3,4,3,2,2,3,5,4,4,5,4,3,3,3,5,4,3,4,3,3,4,3,3,3,3,3,4,2,3,3,3,3,3,2,3,3,28,29,25,40,32,29
2,4,4,4,3,2,3,4,2,4,3,3,3,3,2,2,3,3,3,3,4,4,3,4,3,4,2,4,3,3,2,2,2,3,3,4,3,4,4,2,3,3,3,3,3,3,3,2,3,2,2,2,2,2,2,1,2,2,2,2,32,28,34,29,28,19
3,4,5,3,2,2,3,2,3,5,3,3,4,2,4,4,2,4,4,3,2,3,2,3,4,2,2,3,3,4,4,3,4,1,3,3,3,4,3,4,3,4,4,4,4,3,2,3,3,4,2,2,2,1,1,2,2,3,2,2,32,33,28,32,34,19
2,4,4,3,2,2,3,3,3,3,4,1,2,3,2,3,4,3,3,3,3,4,4,4,3,4,4,4,4,4,3,3,3,5,2,5,4,4,4,4,2,2,2,2,2,2,3,2,2,2,2,2,2,1,3,2,3,2,2,2,29,28,38,37,21,21
1,1,3,3,4,3,2,4,2,4,4,3,5,5,4,4,2,3,3,3,2,4,5,4,4,4,4,4,4,3,2,2,2,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,2,3,2,2,2,3,2,2,2,27,36,38,25,30,23
3,3,3,3,2,3,4,2,3,2,4,4,3,3,4,2,4,3,3,2,1,3,3,4,4,3,3,3,3,4,3,3,3,2,1,3,3,2,3,2,4,3,4,4,4,4,3,4,3,4,2,2,2,2,1,2,2,3,2,3,28,32,31,25,37,21
3,3,3,4,4,4,3,2,4,4,4,3,3,3,4,3,4,2,3,3,3,3,3,4,3,4,4,3,3,2,2,3,4,4,3,2,3,3,3,3,4,3,3,2,3,3,3,3,3,3,3,2,3,2,3,2,3,3,3,2,34,32,32,30,30,26
3,2,4,4,4,3,4,4,4,4,4,4,4,3,3,3,2,3,4,3,2,4,3,3,2,3,2,3,2,2,4,3,4,4,2,3,4,4,3,3,4,3,4,4,3,3,3,4,4,3,4,3,4,3,3,3,3,3,3,4,36,33,26,34,35,33
1,2,3,4,3,3,2,2,4,2,3,3,2,4,2,2,2,4,2,4,4,5,3,3,4,3,4,4,4,3,3,4,5,4,3,5,4,2,4,2,3,3,3,3,3,3,3,3,4,3,2,2,3,2,3,2,2,3,2,2,26,28,37,36,31,23
4,4,4,4,4,3,4,4,4,3,3,3,3,5,3,4,4,2,4,3,2,3,2,3,3,3,2,3,4,2,3,3,3,4,4,3,3,4,3,4,2,2,3,3,3,3,3,3,2,2,2,2,1,2,1,1,2,2,2,2,38,34,27,34,26,17
3,4,3,3,4,2,2,3,3,5,4,4,3,3,4,4,4,4,4,2,3,4,3,2,4,3,2,2,3,2,2,2,3,3,4,4,2,4,4,2,1,1,1,1,1,2,5,1,1,2,2,2,2,2,2,2,3,2,2,2,32,36,28,30,16,21
2,3,3,3,2,3,2,2,3,2,4,4,4,4,3,2,3,4,3,2,1,2,2,2,1,1,1,2,2,1,2,2,3,2,2,3,3,2,2,2,3,4,3,4,4,4,3,4,5,3,5,5,5,5,5,5,5,4,5,5,25,33,15,23,37,49
3,2,4,4,2,3,4,3,3,2,2,3,2,2,2,1,3,1,3,2,5,4,3,4,4,2,3,3,5,3,3,3,4,4,4,3,3,4,3,4,3,2,3,2,2,3,4,2,3,2,3,3,2,3,2,3,3,3,3,3,30,21,36,35,26,28
3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,4,4,2,2,3,2,3,3,4,3,2,3,2,4,3,4,3,3,3,3,3,4,2,3,3,2,4,3,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,28,31,27,32,30,17
3,3,3,3,3,4,3,3,5,3,3,3,3,3,3,5,2,2,2,4,2,3,3,4,4,3,3,3,3,3,2,2,2,3,3,3,3,2,2,2,4,3,4,4,3,4,2,4,4,3,3,1,2,2,2,2,2,3,2,3,33,30,31,24,35,22
