"v1.1","v1.2","v1.3","v1.4","v1.5","v1.6","v1.7","v1.8","v1.9","v1.10","v2.1","v2.2","v2.3","v2.4","v2.5","v2.6","v2.7","v2.8","v2.9","v2.10","v3.1","v3.2","v3.3","v3.4","v3.5","v3.6","v3.7","v3.8","v3.9","v3.10","v4.1","v4.2","v4.3","v4.4","v4.5","v4.6","v4.7","v4.8","v4.9","v4.10","v5.1","v5.2","v5.3","v5.4","v5.5","v5.6","v5.7","v5.8","v5.9","v5.10","v6.1","v6.2","v6.3","v6.4","v6.5","v6.6","v6.7","v6.8","v6.9","v6.10","v1","v2","v3","v4","v5","v6"
4,3,3,2,3,2,3,4,2,4,3,2,3,3,3,5,4,3,4,4,2,4,3,2,3,1,2,3,3,2,3,4,3,3,5,4,4,2,5,5,2,2,2,2,2,2,4,2,2,2,3,2,3,2,2,3,3,3,3,3,30,34,25,38,22,27
3,2,1,3,3,2,2,2,2,2,4,3,2,3,2,3,3,3,3,2,3,3,3,2,3,3,3,2,3,3,4,4,2,3,4,4,4,4,4,4,3,3,2,3,2,3,3,4,3,3,2,3,3,3,3,3,2,2,2,2,22,28,28,37,29,25
2,3,2,4,3,2,2,4,4,3,3,1,2,3,3,3,3,3,4,3,2,1,4,2,2,4,3,3,3,2,4,3,2,4,4,3,3,3,3,1,4,3,3,3,3,3,2,3,3,3,3,3,4,3,4,4,2,3,4,2,29,28,26,30,30,32
4,3,3,4,3,4,3,3,3,4,4,3,2,2,3,5,3,3,4,3,4,3,3,4,4,4,4,3,5,4,4,4,2,3,4,4,4,2,4,3,4,4,4,4,4,4,2,4,4,4,2,2,2,2,2,2,2,2,3,2,34,32,38,34,38,21
4,3,3,3,4,4,3,4,3,3,2,3,4,3,3,4,4,2,3,4,3,2,3,3,4,3,3,2,3,3,3,3,2,2,3,2,5,2,3,2,4,3,4,4,4,4,1,4,4,4,3,3,3,3,3,4,2,3,4,2,34,32,29,27,36,30
3,4,3,3,3,3,3,4,4,3,4,3,3,2,4,4,1,3,3,3,5,4,3,4,4,4,3,4,4,4,2,3,3,3,3,2,4,4,3,3,4,4,4,4,3,3,2,3,4,4,4,3,3,4,4,4,4,3,4,3,33,30,39,30,35,36
3,3,3,3,4,4,3,3,2,4,2,3,3,3,3,3,2,2,3,3,4,3,3,2,3,4,4,3,3,3,4,4,3,3,3,4,4,2,3,3,4,4,3,3,3,4,3,4,4,4,4,3,3,4,4,3,3,3,3,3,32,27,32,33,36,33
2,2,3,2,1,3,2,2,4,2,4,4,4,3,3,3,3,3,2,3,2,2,3,4,4,4,4,3,3,3,3,4,3,5,4,4,4,2,3,4,3,3,3,3,3,3,3,3,3,3,4,4,4,5,4,4,3,4,5,3,23,32,32,36,30,40
4,4,4,4,4,3,3,5,4,5,3,4,4,3,3,5,3,3,3,3,2,3,4,4,4,2,3,2,3,2,3,4,3,2,4,4,3,3,4,3,5,4,4,4,4,4,1,5,4,4,4,3,3,3,3,3,3,3,4,4,40,34,29,33,39,33
4,3,3,3,5,4,3,2,3,4,3,2,4,2,4,3,2,2,3,3,4,4,3,4,4,2,3,3,2,2,2,3,4,3,2,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,2,3,3,3,4,3,34,28,31,27,30,31
3,3,2,3,3,2,2,2,1,3,4,3,3,4,4,4,4,3,4,3,4,3,4,3,3,3,3,4,4,2,1,3,3,3,4,3,4,2,3,3,5,4,5,4,5,4,1,4,5,4,3,3,3,3,3,2,3,3,3,3,24,36,33,29,41,29
3,3,2,2,4,2,3,3,3,3,3,3,1,3,2,3,4,3,3,3,2,2,3,3,3,3,3,3,3,1,3,3,2,3,4,3,4,2,4,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,4,3,3,3,3,28,28,26,31,30,32
3,3,4,3,3,3,3,4,3,4,4,3,1,3,3,3,3,3,4,2,4,4,3,3,3,3,3,3,3,3,4,4,3,3,4,5,5,3,5,3,4,4,3,4,3,3,2,4,4,3,2,3,2,2,3,3,3,2,2,3,33,29,32,39,34,25
4,3,4,2,3,4,3,4,3,3,3,2,3,3,3,4,2,1,3,2,4,3,4,4,4,4,4,3,4,5,2,4,3,2,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3,3,2,2,3,3,33,26,39,30,30,25
2,2,4,2,1,3,3,3,2,2,3,2,3,4,3,4,3,3,4,4,3,3,2,4,2,3,2,2,2,1,2,2,3,2,2,2,3,2,2,3,4,4,4,4,4,4,2,4,4,4,2,2,2,3,3,3,2,3,3,3,24,33,24,23,38,26
3,2,4,4,3,2,3,4,3,2,3,3,3,3,2,4,3,2,2,2,3,2,3,3,3,4,2,3,3,4,3,3,2,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,4,3,3,3,2,3,30,27,30,27,30,29
4,4,3,4,4,4,4,4,4,4,3,2,4,3,3,4,4,3,4,3,2,3,4,3,4,2,3,3,3,3,4,5,4,4,4,5,4,2,5,5,3,2,2,2,3,3,3,2,3,2,3,3,2,2,2,2,2,2,4,2,39,33,30,42,25,24
3,3,4,2,3,3,3,4,3,3,4,4,3,4,4,5,3,4,4,4,3,4,3,3,3,3,2,3,3,3,2,2,1,2,2,2,1,2,1,1,4,4,4,4,3,4,2,4,4,4,4,3,3,4,4,4,4,3,4,3,31,39,30,16,37,36
