"v1.1","v1.2","v1.3","v1.4","v1.5","v1.6","v1.7","v1.8","v1.9","v1.10","v2.1","v2.2","v2.3","v2.4","v2.5","v2.6","v2.7","v2.8","v2.9","v2.10","v3.1","v3.2","v3.3","v3.4","v3.5","v3.6","v3.7","v3.8","v3.9","v3.10","v4.1","v4.2","v4.3","v4.4","v4.5","v4.6","v4.7","v4.8","v4.9","v4.10","v5.1","v5.2","v5.3","v5.4","v5.5","v5.6","v5.7","v5.8","v5.9","v5.10","v6.1","v6.2","v6.3","v6.4","v6.5","v6.6","v6.7","v6.8","v6.9","v6.10","v1","v2","v3","v4","v5","v6"
3,3,2,2,1,2,1,3,3,2,2,3,4,4,4,4,4,3,3,2,4,3,3,3,4,3,3,2,3,3,5,4,4,3,3,3,2,3,3,4,2,3,2,2,2,2,3,3,2,2,2,2,2,2,2,1,2,2,2,1,22,33,31,34,23,18
2,3,3,5,5,3,4,3,3,2,3,2,4,3,2,2,2,2,2,3,4,4,4,4,2,4,2,3,3,3,3,3,4,2,3,2,4,2,3,4,3,3,4,4,3,4,2,4,3,3,2,3,2,3,3,3,3,3,3,2,33,25,33,30,33,27
2,3,2,3,3,2,3,3,2,2,2,2,3,4,4,4,4,3,3,2,3,3,2,3,4,3,3,3,3,4,2,2,4,3,3,2,2,3,3,2,2,2,3,3,3,3,3,2,3,3,2,3,3,3,2,2,3,3,3,3,25,31,31,26,27,27
3,3,3,3,3,2,5,4,4,4,3,3,2,4,3,3,3,3,3,3,4,2,4,2,3,3,2,2,3,3,1,2,1,2,1,2,2,2,2,2,4,3,4,3,3,4,2,3,3,4,2,1,2,2,2,2,2,3,2,2,34,30,28,17,33,20
2,1,3,4,3,2,3,2,2,3,2,2,3,3,1,4,2,3,2,1,3,3,3,3,2,4,4,1,3,3,4,4,4,4,4,5,4,4,3,5,1,2,2,2,2,2,4,2,2,2,3,3,3,3,2,3,3,2,3,3,25,23,29,41,21,28
4,3,4,4,3,3,3,3,4,1,5,3,5,5,5,4,4,4,3,4,3,3,3,3,2,3,3,1,2,3,3,2,2,3,3,2,2,3,4,2,2,3,3,2,2,2,3,3,2,3,4,3,3,3,4,3,3,3,3,3,32,42,26,26,25,32
2,3,3,3,4,2,3,4,3,2,3,3,3,4,4,4,3,2,2,3,3,2,2,3,3,2,3,1,1,3,3,2,3,2,2,3,3,2,2,3,2,3,2,2,2,2,4,2,2,2,3,3,3,4,4,4,4,3,4,3,29,31,23,25,23,35
2,3,2,4,4,2,4,3,2,3,2,3,4,3,3,4,3,3,3,3,3,1,1,3,3,2,1,2,2,2,3,4,2,2,3,3,3,2,3,5,3,3,3,3,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,2,29,31,20,30,28,29
4,3,2,4,3,3,3,3,3,2,3,3,3,2,2,3,2,3,3,3,4,3,3,3,2,3,3,4,2,3,3,3,4,4,4,3,4,2,3,4,3,4,4,4,3,4,2,4,4,4,2,2,2,1,2,2,2,2,2,2,30,27,30,34,36,19
3,2,4,3,3,2,3,3,2,4,3,4,4,5,4,5,4,4,4,4,3,3,2,3,5,2,3,3,2,3,4,2,4,3,3,3,3,4,2,2,4,3,4,4,3,4,2,3,3,3,2,2,2,2,2,1,2,2,2,2,29,41,29,30,33,19
2,3,3,3,3,2,2,3,2,3,3,4,3,4,3,4,3,2,3,4,4,2,3,3,2,1,3,1,2,3,3,2,3,3,3,3,4,4,3,4,1,1,1,1,1,1,5,1,1,1,2,3,3,3,3,3,3,3,3,2,26,33,24,32,14,28
4,3,3,3,4,2,3,4,3,2,3,2,1,1,2,2,2,3,3,2,3,3,2,3,3,2,3,3,1,1,3,3,3,4,4,4,3,3,3,3,2,3,2,2,2,3,3,2,3,3,2,2,2,3,3,3,3,2,3,2,31,21,24,33,25,25
4,3,3,4,4,4,3,3,4,5,3,3,3,3,3,3,3,3,3,4,3,3,3,4,4,2,4,3,2,2,3,2,2,3,2,2,3,2,3,3,4,4,3,3,2,3,2,3,3,3,4,3,3,3,3,3,2,3,3,3,37,31,30,25,30,30
2,3,3,4,2,3,2,2,3,4,4,3,3,4,3,4,3,2,4,3,2,2,2,3,2,3,2,2,2,3,4,3,3,4,3,3,3,4,3,4,2,2,2,1,1,2,4,2,2,1,3,2,3,2,2,2,2,2,2,2,28,33,23,34,19,22
2,3,3,4,4,3,4,4,4,4,5,4,4,4,4,3,3,4,4,4,3,2,3,3,3,2,4,3,2,3,4,4,3,3,3,3,4,3,3,3,4,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,35,39,28,33,31,31
3,3,3,4,3,3,2,4,3,3,3,3,3,2,2,2,2,1,3,2,3,4,3,1,4,3,4,3,2,4,4,2,3,3,2,2,3,2,2,2,2,3,2,3,2,2,3,2,2,2,3,3,3,2,2,2,3,3,2,3,31,23,31,25,23,26
3,3,3,4,4,3,5,4,3,4,2,3,2,2,3,3,1,3,2,3,4,4,4,4,3,3,4,3,3,4,3,3,3,3,3,2,3,2,2,3,2,2,2,2,1,1,5,2,2,2,3,3,4,4,3,3,4,3,3,3,36,24,36,27,21,33
3,3,4,3,3,4,4,3,4,3,4,3,3,2,3,3,2,2,3,3,3,3,3,4,4,3,4,3,3,3,3,3,3,5,3,4,3,3,3,3,4,3,3,3,3,3,2,3,4,3,3,3,3,3,3,2,4,3,3,3,34,28,33,33,31,30
3,4,4,4,3,2,4,3,4,2,2,2,3,2,2,3,3,3,3,2,4,4,4,4,4,2,3,2,2,4,3,2,3,3,2,2,4,3,4,3,1,2,2,2,1,2,4,1,2,1,3,3,3,3,2,3,3,4,3,2,33,25,33,29,18,29
4,4,3,3,2,4,3,3,2,4,2,3,3,3,2,2,2,1,2,1,4,2,3,5,2,3,4,2,3,3,3,2,2,3,3,2,2,3,4,3,2,2,2,2,2,2,4,2,2,3,4,3,4,4,4,4,3,4,4,3,32,21,31,27,23,37
4,3,4,4,4,2,3,4,3,3,1,2,3,3,2,3,2,3,3,2,3,3,3,3,4,3,3,4,4,3,3,2,2,4,3,3,4,3,2,2,2,2,2,2,2,3,3,3,2,2,2,2,3,3,3,2,2,3,3,3,34,24,33,28,23,26
3,4,3,3,4,3,4,4,3,4,2,3,3,4,2,2,2,4,4,4,2,2,3,3,4,1,3,3,3,3,2,1,1,1,2,2,3,2,1,1,3,4,3,3,3,3,3,4,3,4,3,3,2,3,2,3,3,3,2,2,35,30,27,16,33,26
2,2,3,4,3,2,3,3,3,2,3,2,3,2,3,2,2,1,3,3,3,2,3,3,2,2,2,3,3,2,3,3,3,4,3,3,3,3,3,3,3,3,2,2,2,2,4,2,2,2,4,3,4,3,3,4,3,3,4,3,27,24,25,31,24,34
2,2,3,2,2,2,3,2,2,3,3,4,4,3,3,4,3,2,2,3,4,4,2,3,2,2,4,2,3,4,3,4,3,2,3,3,3,2,2,2,2,3,3,2,2,3,4,3,2,2,2,3,2,3,3,2,2,2,2,2,23,31,30,27,26,23
2,2,2,2,3,2,2,2,2,2,3,2,3,3,3,2,2,1,3,2,3,2,3,3,1,3,4,3,3,3,3,4,3,3,2,3,4,4,4,4,2,3,3,4,3,3,4,2,3,2,3,3,3,3,3,3,2,3,3,3,21,24,28,34,29,29
