"v1.1","v1.2","v1.3","v1.4","v1.5","v1.6","v1.7","v1.8","v1.9","v1.10","v2.1","v2.2","v2.3","v2.4","v2.5","v2.6","v2.7","v2.8","v2.9","v2.10","v3.1","v3.2","v3.3","v3.4","v3.5","v3.6","v3.7","v3.8","v3.9","v3.10","v4.1","v4.2","v4.3","v4.4","v4.5","v4.6","v4.7","v4.8","v4.9","v4.10","v5.1","v5.2","v5.3","v5.4","v5.5","v5.6","v5.7","v5.8","v5.9","v5.10","v6.1","v6.2","v6.3","v6.4","v6.5","v6.6","v6.7","v6.8","v6.9","v6.10","v1","v2","v3","v4","v5","v6"
3,4,5,3,4,3,3,5,3,3,3,4,2,3,2,2,3,4,5,4,4,2,4,4,1,3,3,2,3,3,3,3,3,3,3,4,2,2,4,3,3,3,2,2,3,2,3,2,3,2,2,2,2,2,2,1,2,2,3,1,36,32,29,30,25,19
4,3,4,3,3,3,4,3,2,4,2,2,3,2,3,2,3,2,2,2,2,2,3,3,3,2,2,3,2,3,3,4,3,4,4,4,3,3,3,4,2,2,2,2,2,2,4,2,3,3,2,2,2,2,3,3,3,3,3,2,33,23,25,35,24,25
4,2,4,3,4,4,3,3,3,3,2,2,4,3,3,3,2,3,3,3,3,3,4,4,3,3,3,3,4,4,3,2,3,3,2,4,3,2,3,3,3,3,3,2,3,3,3,3,4,3,2,2,2,3,2,2,2,2,2,2,33,28,34,28,30,21
4,2,3,2,3,2,1,5,3,4,2,3,3,2,2,3,2,2,2,2,3,4,3,3,4,3,3,3,4,3,3,3,3,4,4,3,3,3,3,3,4,3,4,4,4,4,2,4,4,4,3,3,3,3,3,3,3,4,4,3,29,23,33,32,37,32
3,3,3,3,4,2,3,4,4,3,3,3,3,2,3,2,3,3,3,3,3,4,3,4,3,3,3,4,4,4,2,3,3,3,3,3,3,3,3,2,2,2,2,3,2,2,4,2,3,2,2,2,2,2,3,2,3,3,3,2,32,28,35,28,24,24
3,3,3,3,3,3,3,2,2,3,3,4,3,4,4,4,3,4,4,4,2,3,2,3,2,3,1,2,4,3,5,4,2,4,4,5,3,4,4,3,3,3,3,3,3,3,4,3,3,3,2,2,2,2,2,2,1,2,3,2,28,37,25,38,31,20
3,3,3,3,4,4,5,4,4,5,1,1,2,2,3,2,3,1,1,2,3,2,4,3,2,3,3,3,4,4,4,2,2,3,2,4,3,2,2,3,3,3,3,3,2,2,4,3,2,3,2,1,2,2,2,2,2,3,2,2,38,18,31,27,28,20
4,4,3,5,4,5,4,4,4,4,3,3,4,4,4,4,2,3,3,3,1,2,3,2,1,2,2,3,1,3,4,4,4,4,4,5,3,3,5,4,3,3,3,3,3,3,2,3,4,3,4,4,3,4,4,4,4,3,3,3,41,33,20,40,30,36
3,3,2,3,2,3,2,1,2,2,3,2,3,3,5,3,3,2,4,2,2,3,3,3,1,3,3,3,4,3,2,4,3,3,3,3,3,2,3,2,5,4,5,5,5,5,1,5,5,5,2,2,2,2,3,2,2,3,2,2,23,30,28,28,45,22
3,3,1,3,3,4,3,4,3,2,2,4,3,3,3,3,3,3,3,3,4,4,3,4,4,4,4,3,5,4,3,2,4,3,2,3,2,3,3,3,2,3,2,2,2,3,4,2,3,3,2,3,3,3,3,3,4,3,4,3,29,30,39,28,26,31
2,3,3,2,3,3,3,3,3,3,1,3,3,2,2,2,2,3,3,3,4,3,2,2,3,3,4,3,3,3,4,2,3,4,3,3,3,3,4,4,2,2,2,2,2,2,4,2,3,2,2,2,4,2,3,3,3,2,3,3,28,24,30,33,23,27
4,2,3,3,4,2,3,3,3,3,3,4,3,4,3,3,3,3,4,2,3,3,3,4,3,4,4,4,4,4,3,3,3,4,2,3,3,3,3,4,3,2,3,3,3,3,3,3,3,4,3,2,2,2,3,2,3,3,2,2,30,32,36,31,30,24
3,2,4,3,3,3,3,3,4,2,1,3,3,2,3,2,2,4,4,3,4,4,4,3,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,4,4,4,3,4,3,2,4,4,4,2,2,2,3,3,3,3,3,3,3,30,27,39,31,36,27
4,2,4,3,3,3,3,3,3,3,3,2,4,2,3,3,3,4,4,3,3,4,2,2,3,3,3,3,3,3,5,4,4,4,4,4,3,4,4,4,2,2,2,2,2,2,4,3,3,2,2,2,2,2,2,3,2,2,1,2,31,31,29,40,24,20
4,4,4,4,4,3,3,5,4,3,4,4,4,5,3,4,4,4,5,4,2,3,2,4,4,3,3,3,4,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,3,3,3,3,4,3,2,3,3,3,3,3,3,4,4,3,38,41,31,31,32,31
4,3,4,4,3,3,4,3,2,3,1,3,2,2,4,2,2,4,2,3,2,3,3,3,3,4,4,3,3,4,3,3,3,4,3,5,2,3,4,3,3,2,3,2,3,3,3,3,4,3,1,2,3,2,3,2,2,3,3,2,33,25,32,33,29,23
3,3,4,2,3,4,3,3,3,3,5,3,4,4,2,4,3,3,3,4,3,4,3,3,3,3,3,3,4,4,4,3,3,4,3,4,3,3,3,2,3,3,3,3,4,3,2,4,4,3,5,4,4,4,5,4,4,3,5,4,31,35,33,32,32,42
4,4,3,3,5,3,3,4,4,4,2,3,2,3,3,3,3,4,3,4,3,3,3,2,3,3,2,2,3,4,3,3,4,4,3,3,4,3,3,4,4,4,3,4,4,4,2,4,4,4,2,3,3,2,3,3,3,3,3,3,37,30,28,34,37,28
3,3,3,3,3,3,2,3,2,2,2,3,3,3,4,2,3,3,2,2,2,2,3,3,3,1,1,2,3,2,3,2,2,2,3,3,1,2,2,2,1,2,2,2,2,2,5,2,2,2,4,3,4,3,4,3,3,3,5,4,27,27,22,22,22,36
3,4,3,2,3,4,3,3,4,4,4,5,3,4,4,4,3,4,4,3,3,2,2,3,4,3,3,3,3,3,3,4,4,3,4,4,4,2,4,4,4,4,4,4,4,5,2,5,4,4,3,3,3,3,4,3,4,3,4,3,33,38,29,36,40,33
3,4,4,4,3,5,4,3,4,4,3,3,3,4,4,4,4,3,4,4,4,3,3,4,4,2,3,3,3,3,4,2,3,3,5,5,3,5,4,3,3,2,2,2,2,2,4,3,3,2,3,2,2,2,3,2,2,2,3,2,38,36,32,37,25,23
2,2,2,3,2,3,4,3,3,4,2,2,2,2,4,2,3,1,3,2,3,3,3,3,3,3,2,3,2,2,2,3,4,2,3,3,3,2,4,3,3,3,2,2,3,2,3,2,3,3,3,4,4,4,4,4,4,4,3,3,28,23,27,29,26,37
3,3,3,3,2,4,3,2,2,2,3,3,3,4,2,3,2,4,4,2,2,1,2,2,2,1,1,2,1,2,3,4,3,3,4,4,3,2,3,3,3,2,2,2,2,3,4,2,3,2,4,4,4,4,4,4,4,3,4,4,27,30,16,32,25,39
3,2,3,3,2,3,1,2,2,3,2,3,3,2,3,2,2,3,3,3,3,4,3,3,3,4,3,4,5,4,3,2,3,2,4,2,3,3,3,2,2,3,3,3,3,3,2,3,4,4,3,2,3,3,3,3,3,3,2,2,24,26,36,27,30,27
3,3,2,4,2,3,3,3,3,3,4,3,3,3,5,3,3,2,3,3,2,3,2,2,1,3,3,3,2,2,4,3,4,4,4,4,4,3,3,2,3,3,3,2,4,3,3,3,4,3,3,3,2,2,4,2,3,4,2,3,29,32,23,35,31,28
2,2,3,2,2,3,2,2,3,2,2,2,3,2,3,4,3,3,4,4,3,3,4,3,3,3,2,4,2,4,4,3,3,3,3,4,4,2,3,5,2,1,2,2,2,2,4,2,3,2,2,2,2,2,2,2,2,2,2,2,23,30,31,34,22,20
3,2,3,4,4,2,2,3,2,3,4,3,3,4,3,4,3,3,3,2,2,2,3,2,3,2,2,3,3,4,2,4,2,3,3,3,2,3,3,5,3,3,3,3,3,3,3,3,4,4,3,2,3,3,3,3,3,3,3,3,28,32,26,30,32,29
3,3,2,3,3,2,4,3,3,4,3,5,3,4,3,3,3,3,2,3,2,2,2,2,2,2,3,3,2,3,4,3,4,4,4,4,4,4,4,4,2,2,2,2,2,2,4,2,2,2,3,3,3,3,4,3,3,3,4,2,30,32,23,39,22,31
4,2,3,3,3,3,1,3,2,3,3,5,3,4,3,4,3,3,4,4,3,3,3,2,2,2,3,3,2,3,5,3,2,3,3,4,4,4,3,4,4,4,4,4,4,4,2,4,4,4,3,3,2,3,3,2,3,2,2,3,27,36,26,35,38,26
3,3,1,4,2,2,3,3,1,3,5,3,3,3,3,3,3,3,4,4,2,4,3,3,4,4,3,5,4,4,3,4,3,2,3,2,4,3,3,4,3,3,3,3,3,3,2,3,4,4,3,3,3,3,3,2,2,3,3,2,25,34,36,31,31,27
2,3,3,2,2,4,2,3,3,2,3,3,3,3,3,2,3,3,3,3,3,3,4,2,2,2,3,2,3,3,3,3,3,3,3,4,3,2,2,2,3,3,3,3,3,3,3,3,4,4,3,3,3,3,4,2,4,4,3,3,26,29,27,28,32,32
3,3,3,4,3,4,3,2,3,2,3,3,3,5,3,3,5,1,3,4,2,3,2,4,3,4,3,4,3,3,3,3,3,4,3,5,4,3,3,2,3,3,3,3,4,3,2,4,4,4,3,3,3,3,4,2,3,3,3,3,30,33,31,33,33,30
3,4,2,3,2,4,5,4,3,3,4,2,3,3,3,3,3,3,3,3,3,3,3,4,3,3,4,3,3,4,3,3,4,4,3,3,4,3,2,3,3,3,3,3,3,4,3,4,4,4,2,3,3,3,3,3,4,3,3,3,33,30,33,32,34,30
3,3,4,4,2,4,3,3,3,5,2,2,2,3,3,1,3,1,2,2,4,3,2,3,2,3,2,2,3,4,2,3,4,3,3,3,2,3,3,3,3,3,3,3,4,3,3,3,3,3,1,2,2,2,2,2,1,2,2,1,34,21,28,29,31,17
4,3,4,4,3,3,3,2,4,3,2,2,1,3,3,2,2,2,3,3,2,4,3,3,2,3,2,4,3,4,2,2,3,3,2,3,3,3,2,3,3,4,3,4,3,3,3,3,4,4,3,3,3,2,3,2,3,3,3,3,33,23,30,26,34,28
3,4,3,3,2,3,2,3,4,3,3,4,3,3,3,3,2,4,5,3,2,3,4,2,2,2,3,2,4,3,2,3,3,2,3,3,3,2,2,3,3,2,2,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,3,2,30,33,27,26,28,22
3,3,2,3,3,2,3,3,3,3,4,3,4,4,3,3,3,3,4,4,2,3,3,2,4,2,3,3,3,3,3,3,2,2,3,3,2,2,2,1,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,4,3,3,3,28,35,28,23,30,30
3,3,3,3,3,3,3,3,3,4,3,3,4,4,4,3,3,3,4,4,4,3,2,2,3,2,3,3,2,2,4,2,3,3,2,4,3,3,2,2,4,3,3,3,4,4,3,3,4,4,2,1,1,1,2,2,1,2,2,1,31,35,26,28,35,15
4,2,3,4,3,3,3,4,4,4,2,2,3,1,3,2,2,4,2,2,4,4,3,4,3,5,1,4,5,5,3,3,4,4,4,3,4,3,3,4,2,2,1,1,2,2,4,2,2,2,4,4,4,5,5,4,4,4,5,5,34,23,38,35,20,44
2,4,1,3,2,3,2,3,2,2,4,3,4,3,3,2,3,3,4,3,2,3,3,2,4,3,2,3,2,4,3,2,2,2,4,3,2,3,3,3,3,3,2,2,2,2,4,2,3,3,2,2,2,2,2,3,2,2,2,2,24,32,28,27,26,21
4,2,3,3,3,2,3,3,3,2,3,3,4,3,3,2,3,3,3,3,3,4,2,4,4,4,3,4,4,4,3,3,3,3,4,3,3,2,2,2,2,2,1,2,2,2,4,2,2,2,3,3,3,3,3,3,4,3,4,3,28,30,36,28,21,32
3,3,3,3,3,3,2,3,3,3,3,3,3,4,2,3,2,2,3,3,3,3,2,3,3,4,3,3,4,4,2,2,3,2,2,3,1,2,3,3,2,2,2,2,2,2,4,2,2,2,3,3,2,2,3,2,3,2,3,2,29,28,32,23,22,25
4,3,2,3,2,2,2,3,2,3,3,4,3,4,4,3,4,4,3,4,3,2,2,3,3,2,3,3,1,3,3,3,3,3,4,3,4,2,3,4,4,3,3,3,3,3,2,4,3,4,3,3,3,3,3,3,3,3,4,3,26,36,25,32,32,31
5,3,4,3,3,3,4,4,3,4,3,3,3,2,3,3,2,3,3,2,3,4,2,4,2,4,4,4,4,3,5,3,3,4,4,4,3,5,3,4,3,2,2,3,3,2,3,2,3,3,3,4,4,3,4,3,3,3,3,3,36,27,34,38,26,33
5,3,4,5,3,3,4,5,4,4,3,4,3,4,4,4,3,4,4,4,2,2,3,3,1,2,4,3,4,3,4,3,3,3,4,4,4,4,5,4,4,4,4,4,5,4,1,5,4,4,2,3,3,3,3,3,4,3,3,3,40,37,27,38,39,30
3,1,3,3,3,4,3,3,4,3,3,2,3,3,3,3,4,3,4,4,2,4,3,3,3,2,2,2,3,3,2,3,2,3,3,3,3,2,3,3,2,2,2,1,1,1,5,2,2,2,1,2,3,2,3,3,2,4,3,2,30,32,27,27,20,25
2,2,3,3,2,4,2,4,2,2,2,3,4,3,4,3,3,4,4,4,3,3,4,4,3,3,2,2,4,4,4,2,3,3,4,2,2,3,2,2,2,2,2,2,2,2,4,2,3,2,2,3,3,3,3,3,3,3,2,3,26,34,32,27,23,28
