"v1.1","v1.2","v1.3","v1.4","v1.5","v1.6","v1.7","v1.8","v1.9","v1.10","v2.1","v2.2","v2.3","v2.4","v2.5","v2.6","v2.7","v2.8","v2.9","v2.10","v3.1","v3.2","v3.3","v3.4","v3.5","v3.6","v3.7","v3.8","v3.9","v3.10","v4.1","v4.2","v4.3","v4.4","v4.5","v4.6","v4.7","v4.8","v4.9","v4.10","v5.1","v5.2","v5.3","v5.4","v5.5","v5.6","v5.7","v5.8","v5.9","v5.10","v6.1","v6.2","v6.3","v6.4","v6.5","v6.6","v6.7","v6.8","v6.9","v6.10","v1","v2","v3","v4","v5","v6"
4,1,2,3,3,2,3,3,3,3,2,2,3,4,3,3,2,4,3,2,2,3,3,3,3,3,2,2,2,3,2,3,3,3,4,3,2,3,3,4,3,4,4,4,4,4,2,3,3,3,3,3,3,3,3,4,4,3,4,4,27,28,26,30,34,34
3,3,2,3,3,3,2,3,4,4,4,3,3,3,3,4,3,2,3,3,3,3,4,3,3,2,3,3,3,3,4,4,4,3,3,3,3,4,3,4,2,3,3,3,2,2,4,2,3,2,1,2,1,2,2,1,1,2,2,1,30,31,30,35,26,15
3,3,3,4,3,3,2,3,3,3,4,3,3,5,4,4,3,4,4,3,3,3,3,4,2,4,2,4,3,2,4,3,4,3,3,3,3,4,3,3,3,3,2,3,2,2,4,2,2,1,4,3,2,2,2,2,3,4,3,2,30,37,30,33,24,27
4,3,4,3,4,4,3,4,3,4,3,3,4,4,4,4,3,3,3,3,3,4,2,3,2,4,3,3,3,3,1,2,2,2,3,3,2,2,1,2,1,2,1,2,2,2,4,2,2,1,3,3,3,2,3,3,3,4,3,3,36,34,30,20,19,30
3,5,4,3,4,5,3,4,5,4,3,3,4,4,3,3,4,4,3,3,3,3,3,4,3,3,3,3,3,3,4,2,3,3,3,3,3,3,3,3,1,2,1,3,2,2,4,2,2,1,2,1,2,1,1,2,2,2,2,1,40,34,31,30,20,16
4,2,3,3,4,5,2,4,3,3,3,3,3,3,4,3,3,2,3,4,4,4,3,4,3,3,2,5,4,4,3,3,4,2,3,3,3,3,3,4,2,2,2,3,2,2,4,2,2,2,4,4,4,3,4,3,4,4,5,4,33,31,36,31,23,39
4,3,3,3,3,4,3,3,4,4,4,3,3,4,4,3,3,4,3,3,4,4,3,4,4,5,4,5,4,4,2,1,3,3,2,2,4,3,2,2,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,34,34,41,24,31,33
2,3,3,3,3,3,3,4,4,3,3,3,5,4,3,3,3,2,3,3,3,3,3,2,3,2,3,3,3,3,2,4,3,3,3,3,4,3,2,4,2,3,3,3,3,2,3,3,3,2,2,2,2,1,2,2,2,2,2,2,31,32,28,31,27,19
4,3,4,4,4,3,4,3,3,3,4,3,4,3,3,5,3,3,4,4,4,4,2,3,3,2,3,3,3,3,3,3,3,3,4,3,2,3,2,2,3,4,3,4,3,4,3,3,3,3,3,3,3,3,2,3,3,3,3,3,35,36,30,28,33,29
4,3,3,5,3,4,3,4,4,4,4,3,4,2,3,4,3,3,3,2,4,3,3,4,2,4,4,4,3,4,2,1,1,2,3,2,3,2,2,3,2,4,3,4,4,3,4,3,3,3,3,2,3,2,3,3,3,3,3,3,37,31,35,21,33,28
4,3,3,3,2,3,4,4,3,4,4,2,2,3,3,3,2,4,3,3,4,2,3,2,3,3,3,3,4,3,3,3,3,2,5,3,3,3,4,3,2,2,3,3,2,3,3,3,3,2,2,1,2,1,2,1,2,2,2,1,33,29,30,32,26,16
3,4,3,3,2,3,4,3,3,4,4,2,4,3,3,4,4,3,3,4,3,3,2,3,3,2,3,3,4,4,3,2,2,3,2,4,3,2,3,3,4,4,3,3,4,3,3,3,3,3,2,3,2,2,3,2,2,3,3,3,32,34,30,27,33,25
5,3,3,4,4,3,3,3,4,3,2,3,4,2,2,3,3,2,2,3,4,4,4,3,3,3,3,5,3,3,2,2,2,2,2,3,3,2,3,3,2,2,2,3,2,2,4,2,1,2,3,3,3,3,3,2,3,3,4,3,35,26,35,24,22,30
2,3,2,2,3,2,2,3,3,3,4,3,4,3,3,3,2,4,3,2,3,2,2,4,4,3,3,3,3,4,3,3,2,2,4,4,2,2,3,2,4,3,3,4,4,3,2,3,3,4,3,3,3,2,3,3,3,3,3,3,25,31,31,27,33,29
4,3,5,2,2,3,4,4,4,3,3,3,4,4,2,3,4,3,3,3,3,5,4,3,3,4,2,4,4,3,3,1,3,1,1,3,3,2,2,3,2,3,2,3,4,3,3,3,2,3,3,2,2,1,3,2,3,3,3,2,34,32,35,22,28,24
3,3,3,2,2,2,3,3,4,1,2,2,3,3,2,4,3,4,3,2,2,2,3,3,3,2,2,2,2,3,3,3,3,3,4,3,2,3,3,3,2,2,2,3,3,2,4,2,2,2,2,2,3,1,2,2,3,3,2,3,26,28,24,30,24,23
3,3,3,3,4,3,3,4,4,4,3,1,3,3,4,2,3,3,3,2,3,3,4,3,3,2,1,2,3,4,5,5,4,4,4,3,5,5,5,4,3,3,2,3,3,3,3,3,3,2,2,1,2,1,2,1,2,2,2,2,34,27,28,44,28,17
3,3,3,2,2,2,2,3,3,2,3,3,4,3,3,4,3,3,3,2,3,3,4,2,2,3,3,3,3,4,3,4,4,3,3,4,3,5,3,3,2,3,3,3,2,3,3,3,2,3,3,2,3,2,2,3,3,2,3,3,25,31,30,35,27,26
4,3,3,3,3,4,3,4,3,3,3,2,3,3,3,4,3,3,3,3,5,5,5,4,4,5,3,5,3,4,2,2,1,3,2,2,2,2,2,4,2,3,2,2,2,2,4,2,2,2,4,4,3,3,3,3,4,4,3,3,33,30,43,22,23,34
4,4,4,5,3,3,3,3,4,5,4,3,4,2,2,3,4,3,3,3,3,3,3,3,2,3,3,2,4,3,2,4,2,2,4,3,3,3,3,4,2,3,3,3,4,3,3,3,3,3,3,2,3,2,2,2,3,2,3,3,38,31,29,30,30,25
5,5,3,3,4,4,3,5,4,4,3,1,3,3,2,2,3,3,4,2,4,4,4,4,4,4,2,3,5,3,3,4,4,3,5,4,2,4,4,3,2,2,2,2,2,2,4,2,1,1,3,3,3,2,3,3,3,3,3,2,40,26,37,36,20,28
3,4,4,3,5,4,2,4,4,3,3,3,3,2,3,3,3,3,2,3,5,3,3,3,4,4,3,3,5,3,2,3,3,2,3,2,2,3,2,3,2,2,2,2,3,3,4,2,2,2,3,3,3,3,3,2,3,3,3,3,36,28,36,25,24,29
3,3,2,3,3,3,2,3,3,3,3,2,3,3,2,3,1,2,2,3,3,4,3,3,4,4,3,4,4,4,2,2,1,2,4,3,3,3,2,3,3,3,2,3,4,3,3,3,2,2,2,1,1,1,1,1,2,2,2,1,28,24,36,25,28,14
3,3,3,3,1,3,2,3,3,2,4,4,4,4,2,3,4,3,3,3,2,2,2,2,3,3,2,3,3,4,3,3,4,2,2,3,3,3,2,3,2,4,2,2,3,3,3,3,3,2,3,2,3,2,3,3,3,3,3,3,26,34,26,28,27,28
3,5,4,2,3,4,3,2,3,2,4,4,5,3,3,4,3,4,4,3,4,3,3,3,5,3,3,4,4,3,3,3,2,3,2,1,3,2,2,3,4,4,3,4,4,4,2,4,4,4,3,2,2,2,2,3,2,2,3,2,31,37,35,24,37,23
3,3,3,4,3,3,3,4,4,4,2,2,3,2,1,3,3,1,2,1,4,3,4,3,4,4,2,5,3,3,1,2,2,2,3,3,1,2,3,3,2,2,1,2,2,1,5,1,1,1,3,2,2,2,2,2,3,3,3,2,34,20,35,22,18,24
2,3,3,2,2,3,3,2,2,2,3,2,4,3,3,2,3,3,2,1,3,3,3,4,3,3,1,3,2,4,5,4,4,3,3,4,4,4,3,5,2,3,2,3,2,2,5,2,2,2,3,2,2,2,3,2,3,3,3,2,24,26,29,39,25,25
4,2,3,2,2,2,2,3,3,2,5,3,5,3,3,4,4,3,4,4,3,2,3,2,3,2,2,3,4,4,3,2,1,2,2,2,1,3,2,3,1,2,2,2,3,2,4,2,2,1,3,4,3,3,3,2,4,4,3,4,25,38,28,21,21,33
4,3,2,5,3,4,4,4,4,4,3,3,4,4,3,3,4,3,3,2,3,3,3,4,3,3,3,4,2,5,2,3,4,3,2,3,3,3,2,4,3,4,3,3,4,4,3,4,3,3,2,3,2,1,2,1,3,2,3,2,37,32,33,29,34,21
2,4,3,3,3,3,3,4,3,3,3,2,4,4,2,4,2,3,3,4,3,3,3,3,3,3,3,4,4,4,3,3,3,2,3,4,2,4,3,2,2,3,2,2,2,3,4,2,2,3,3,3,3,3,2,3,2,2,3,3,31,31,33,29,25,27
3,4,4,3,3,3,3,3,3,4,4,3,5,4,3,4,4,4,3,3,2,2,2,3,2,3,2,2,2,4,3,3,3,2,1,3,3,3,2,4,4,4,4,4,4,5,3,4,3,4,4,3,3,3,3,3,4,2,4,4,33,37,24,27,39,33
